频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度,是否假源,是否轮回,轮回相似度,轮回波动
,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8,,,0.778,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8,,,0.074,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8,,,0.092,,,,,无音频,error,0.0,False,False,0,0
,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=7,,,6.105,,,,,无音频,error,0.0,False,False,0,0
,http://zhpull.dxhmt.cn/puyangxian/0779dbf4086a455fa1f36e3d56740a41/playlist.m3u8,,,0.072,,,,,无音频,error,0.0,False,False,0,0
,http://living.muzhifm.com/jilinshi/jl_v_zonghe.m3u8?auth_key=1683944014-0-0-727c3c424b12e5c4484b0e7cecfef774,,,0.950,,,,,无音频,error,0.0,False,False,0,0
,http://bktvplay.gdnewmedia.cc/live/bk_whly.m3u8,,,0.795,,,,,无音频,error,0.0,False,False,0,0
,http://live.dxhmt.cn:9081/tv/10421-1.m3u8,,,7.073,,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8,,,0.072,,,,,无音频,error,0.0,False,False,0,0
,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577,,,0.746,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8,,,0.081,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8,,,0.070,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8,,,0.069,,,,,无音频,error,0.0,False,False,0,0
,http://suining-tv-hls.cm.jstv.com:80/suining-tv/suiningzh.m3u8,,,0.104,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8,,,0.071,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8,,,0.075,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8,,,0.082,,,,,无音频,error,0.0,False,False,0,0
,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8,,,3.837,,h264,,,有音频,error,0.0,False,False,0,0
,http://live.dxhmt.cn:9081/tv/11481-1.m3u8,,,10.562,,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
,http://pili-live-hls.221.i2863.com/i2863-221/live_221_315303.m3u8,,,15.969,,,,,无音频,error,0.0,False,False,0,0
,http://live.dxhmt.cn:9081/tv/11122-1.m3u8,,,19.313,,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
,http://live.dxhmt.cn:9081/tv/11522-1.m3u8,,,14.060,,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8,,,14.253,,,,,无音频,error,0.0,False,False,0,0
