频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
[BD]action movies,https://t.freetv.fun/live/action-movies.m3u8,,OSN Movies Action,Saudi Arabia,Saudi Arabia,https://epg.pw/media/uploads/tmp_logo/2016/12/29/20161229070204889573_31.jpg,Movies,1920x1080,freetv-fun-all.txt,24,403,成功,h264,1920x1080,25.0,有音频,7.385
[HD]metv,https://t.freetv.fun/live/metv-1.m3u8,,ETV,Mongolia,Mongolia,https://epg.pw/media/images/channel/2022/05/06/large/20220506164603528342_17.png,News,1280x720,freetv-fun-all.txt,25,403,成功,h264,1280x720,59.94005994005994,有音频,2.977
[HD]euronews english (720p),https://t.freetv.fun/live/euronews-english-720p.m3u8,,Euronews English,United Kingdom,United Kingdom,https://epg.pw/media/uploads/tmp_logo/2014/05/19/20140519055858083746_84.png,News,1280x720,freetv-fun-all.txt,286,403,成功,h264,1280x720,25.0,有音频,1.032
[HD]cnn indonesia,https://t.freetv.fun/live/cnn-indonesia-3.m3u8,,CNN Indonesia,Indonesia,Indonesia,https://epg.pw/media/images/channel/2022/05/06/large/20220506173712756710_20.png,News,1280x720,freetv-fun-all.txt,23,403,成功,h264,1280x720,25.0,有音频,3.866
[HD]加拿大global news,https://t.freetv.fun/live/jia-na-da-global-news.m3u8,,Global News,Canada,Canada,https://epg.pw/media/images/channel/2024/04/22/large/20240422035430526505_15.png,News,1280x720,freetv-fun-all.txt,17,403,成功,h264,1280x720,29.97002997002997,有音频,1.462
[HD]premier sports 1,https://t.freetv.fun/live/premier-sports-1.m3u8,3625,Premier Sports,Malaysia,Malaysia,https://epg.pw/media/images/channel/2022/06/09/large/20220609233720370622_81.png,Sports,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,25.0,有音频,1.915
[HD]brividy cinema,https://t.freetv.fun/live/brividy-cinema.m3u8,,Cinema 1,Iraq,Iraq,https://epg.pw/media/uploads/tmp_logo/2017/02/23/20170223014334664873_51.png,Other,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,29.97002997002997,有音频,2.749
[BD]cinemax moviemax east *s,https://t.freetv.fun/live/cinemax-moviemax-east-s.m3u8,,Cinemax Moviemax East,United States,United States,https://epg.pw/media/uploads/tmp_logo/2015/12/06/20151206122531576654_58.jpg,Movies,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,30.0,有音频,2.935
[BD]dijlah tv,https://t.freetv.fun/live/dijlah-tv.m3u8,,Dijlah,Egypt,Egypt,https://epg.pw/media/images/channel/2022/05/06/large/20220506174601163962_10.png,News,1920x1080,freetv-fun-all.txt,285,403,成功,h264,1920x1080,25.0,有音频,3.440
[VGA]ebs1,https://t.freetv.fun/live/ebs1-2.php,,EBS1,Korea,Korea,https://epg.pw/media/images/channel/2022/09/30/large/20220930173234951785_34.jpg,Generic,640x360,freetv-fun-all.txt,19,403,成功,h264,640x360,29.97002997002997,有音频,2.722
[HD]tv peru internacional,https://t.freetv.fun/live/tv-peru-internacional.m3u8,,RTP Internacional,Portugal,Portugal,https://epg.pw/media/images/channel/2022/05/06/large/20220506173750013761_42.png,Generic,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,20.0,有音频,1.457
[BD]oman mubashir,https://t.freetv.fun/live/oman-mubashir.m3u8,,OMAN 2,Oman,Oman,https://epg.pw/media/uploads/tmp_logo/2016/12/05/20161205235246003346_64.png,Generic,1920x1080,freetv-fun-all.txt,16,403,成功,h264,1920x1080,25.0,有音频,5.726
[BD]tastemade international,https://t.freetv.fun/live/tastemade-international-1.m3u8,,LBC International,Lebanon,Lebanon,https://epg.pw/media/images/channel/2022/05/06/large/20220506174912035196_59.png,Generic,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,30.0,有音频,5.079
[VGA]new vision tv (360p),https://t.freetv.fun/live/new-vision-tv-360p.m3u8,,New TV,Kurdistan,Kurdistan,https://epg.pw/media/uploads/tmp_logo/2016/11/13/20161113074721279475_71.jpg,Movies,426x240,freetv-fun-all.txt,22,403,成功,h264,426x240,25.0,有音频,2.738
[VGA]ebs 2 ⓢ,https://t.freetv.fun/live/ebs-2-s.m3u8,,EBS,Korea,Korea,https://epg.pw/media/images/channel/2022/09/30/large/20220930173328314305_74.jpg,Generic,720x400,freetv-fun-all.txt,22,403,成功,h264,720x400,29.97002997002997,有音频,3.440
[HD]tve 24 h,https://t.freetv.fun/live/tve-24-h-1.m3u8,,H&H,Spain,Spain,https://epg.pw/media/uploads/tmp_logo/2016/05/07/20160507094444820333_82.png,Entertainment,640x360,freetv-fun-all.txt,13,403,成功,h264,640x360,25.0,有音频,2.467
[HD]canal gov,https://t.freetv.fun/live/canal-gov.m3u8,,Canal 9 HD,France,France,https://epg.pw/media/images/channel/2022/05/06/large/20220506174853139444_50.png,Generic,1280x720,freetv-fun-all.txt,22,403,成功,h264,1280x720,29.97002997002997,有音频,8.425
[VGA]Celestial Movies *a,https://t.freetv.fun/live/celestial-movies-a.m3u8,1298,Celestial Movies,Malaysia,Malaysia,https://epg.pw/media/images/channel/2021/10/25/large/20211025105432982428_93.png,Movies,854x480,freetv-fun-all.txt,18,403,成功,h264,854x480,25.0,有音频,2.314
[SD]comedy central,https://t.freetv.fun/live/comedy-central-2.m3u8,,Comedy Central (NL),Netherlands,Netherlands,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821160657487535_90.jpg,Generic,640x360,freetv-fun-all.txt,22,403,成功,h264,640x360,30.0,有音频,1.737
[BD]france 24 français,https://t.freetv.fun/live/france-24-francais.m3u8,,France 24 (French),France,France,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821104841185612_92.png,News,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,25.0,有音频,0.992
[BD]cna,https://t.freetv.fun/live/cna-1.m3u8,2852,CNA,Singapore,Singapore,https://epg.pw/media/images/channel/2023/01/14/large/20230114191550513154_10.png,News,1920x1080,freetv-fun-all.txt,21,403,成功,h264,1920x1080,25.0,有音频,3.119
[BD]kuriakos tv,https://t.freetv.fun/live/kuriakos-tv-1.m3u8,,KURIOS TV,Portugal,Portugal,https://epg.pw/media/uploads/tmp_logo/2014/09/12/20140912070016984213_26.jpg,Generic,640x360,freetv-fun-all.txt,284,403,成功,h264,640x360,50.0,有音频,9.036
[HD]reshet 13,https://t.freetv.fun/live/reshet-13.m3u8,,Channel 13 israel,Israel,Israel,https://epg.pw/media/uploads/tmp_logo/2017/11/02/20171102113459482072_96.jpg,Entertainment,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,25.0,有音频,1.940
[VGA]tv galicia,https://t.freetv.fun/live/tv-galicia.m3u8,,Galicia TV,Spain,Spain,https://epg.pw/media/uploads/tmp_logo/2014/05/30/20140530194512880766_62.png,Generic,640x360,freetv-fun-all.txt,23,403,成功,h264,640x360,50.0,有音频,2.978
[BD]kcat public media tv (1080p),https://t.freetv.fun/live/kcat-public-media-tv-1080p.m3u8,,PUBLIC TV,India,India,https://epg.pw/media/images/channel/2022/05/06/large/20220506175017403710_81.png,Generic,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,30.0,有音频,1.981
[BD]fox sports,https://t.freetv.fun/live/fox-sports.m3u8,,FOX SPORTS HD,United States,United States,https://epg.pw/media/images/channel/2024/03/14/large/20240314005216219785_15.png,Sports,1920x1080,freetv-fun-all.txt,18,403,成功,h264,1920x1080,29.97002997002997,有音频,5.700
[BD]euronews english,https://t.freetv.fun/live/euronews-english.m3u8,,Euronews English,United Kingdom,United Kingdom,https://epg.pw/media/uploads/tmp_logo/2014/05/19/20140519055858083746_84.png,News,1920x1080,freetv-fun-all.txt,286,403,成功,h264,1920x1080,25.0,有音频,2.880
[HD]global tv,https://t.freetv.fun/live/global-tv-3.m3u8,,GLOBAL TV,Canada,Canada,https://epg.pw/media/images/channel/2022/05/27/large/20220527005653870303_72.png,Entertainment,1280x720,freetv-fun-all.txt,23,403,成功,h264,1280x720,29.97002997002997,有音频,2.119
[HD]pluto tv history,https://t.freetv.fun/live/pluto-tv-history-3.m3u8,,History(USA),United States,United States,https://epg.pw/media/images/channel/2022/05/23/large/20220523014634644875_63.jpg,Knowledge,426x240,freetv-fun-all.txt,22,403,成功,h264,426x240,30.0,有音频,2.840
[HD]obn bsn,https://t.freetv.fun/live/obn-bsn.m3u8,,OBN,Bosnia,Bosnia,https://epg.pw/media/uploads/tmp_logo/2014/09/29/20140929061634138690_60.jpg,News,1280x720,freetv-fun-all.txt,18,403,成功,h264,1280x720,25.0,有音频,2.000
[HD]MBC Korea *tt,https://t.freetv.fun/live/mbc-korea-tt.m3u8,,MBC Korea,Korea,Korea,https://epg.pw/media/images/channel/2017/02/26/large/20170226230739684268_71.png,Entertainment,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,30.0,有音频,4.073
[HD]fox sports,https://t.freetv.fun/live/fox-sports-1.m3u8,,FOX SPORTS HD,United States,United States,https://epg.pw/media/images/channel/2024/03/14/large/20240314005216219785_15.png,Sports,1280x720,freetv-fun-all.txt,16,403,成功,h264,1280x720,59.94005994005994,有音频,3.537
[BD]wion,https://t.freetv.fun/live/wion-1.m3u8,,ION,United Kingdom,United Kingdom,https://epg.pw/media/uploads/tmp_logo/2015/04/04/20150404015929608784_86.jpg,Movies,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,30.0,有音频,1.256
[BD]premier sports 2,https://t.freetv.fun/live/premier-sports-2-1.m3u8,3625,Premier Sports,Malaysia,Malaysia,https://epg.pw/media/images/channel/2022/06/09/large/20220609233720370622_81.png,Sports,1280x720,freetv-fun-all.txt,18,403,成功,h264,1280x720,29.97002997002997,有音频,4.679
[BD]oman althakafia,https://t.freetv.fun/live/oman-althakafia.m3u8,,OMAN 2,Oman,Oman,https://epg.pw/media/uploads/tmp_logo/2016/12/05/20161205235246003346_64.png,Generic,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,25.0,有音频,7.317
[HD]canal 56,https://t.freetv.fun/live/canal-56.m3u8,,Canal 9 HD,France,France,https://epg.pw/media/images/channel/2022/05/06/large/20220506174853139444_50.png,Generic,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,25.0,有音频,3.826
[SD]hbo comedy,https://t.freetv.fun/live/hbo-comedy.m3u8,464953,HBO Comedy,United States,United States,https://epg.pw/media/images/channel/2023/08/16/large/20230816131830273878_85.png,Movies,960x540,freetv-fun-all.txt,12,403,成功,h264,960x540,29.97002997002997,有音频,1.597
[SD]leominster tv public (720p) [not 24/7],https://t.freetv.fun/live/leominster-tv-public-720p-not-24-7.m3u8,,PUBLIC TV,India,India,https://epg.pw/media/images/channel/2022/05/06/large/20220506175017403710_81.png,Generic,416x234,freetv-fun-all.txt,21,403,成功,h264,416x234,29.97002997002997,有音频,7.112
[HD]sr fernsehen,https://t.freetv.fun/live/sr-fernsehen.m3u8,,HR Fernsehen,Germany,Germany,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613201750103685_33.png,Generic,480x270,freetv-fun-all.txt,18,403,成功,h264,480x270,50.0,有音频,17.353
[HD]canal rural,https://t.freetv.fun/live/canal-rural-1.m3u8,,Canal Rural Argentina,Argentina,Argentina,https://epg.pw/media/,Generic,1280x720,freetv-fun-all.txt,14,403,成功,h264,1280x720,29.97002997002997,有音频,2.065
[BD]deutsche welle español,https://t.freetv.fun/live/deutsche-welle-espanol.m3u8,,DW Español,Germany,Germany,https://epg.pw/media/images/channel/2024/02/05/large/20240205014247799215_14.png,News,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,50.0,有音频,3.952
[BD]news x,https://t.freetv.fun/live/news-x.m3u8,,NEWS-X,India,India,https://epg.pw/media/img/logo/NEWS-X.PNG,News,1920x1080,freetv-fun-all.txt,23,403,成功,h264,1920x1080,30.0,有音频,4.716
[HD]icnet 2,https://t.freetv.fun/live/icnet-2.m3u8,,ICnet TV 2,Canada,Canada,https://epg.pw/media/images/channel/2022/03/18/large/20220318085647468875_50.png,News,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,2.711
[HD]cnbc,https://t.freetv.fun/live/cnbc-2.m3u8,,CNBC(USA),United States,United States,https://epg.pw/media/images/channel/2022/03/10/large/20220310182519775139_27.png,News,1280x720,freetv-fun-all.txt,22,403,成功,h264,1280x720,29.97002997002997,有音频,1.618
[HD]haber global,https://t.freetv.fun/live/haber-global.m3u8,,Global,Mongolia,Mongolia,https://epg.pw/media/images/channel/2022/05/06/large/20220506173852898976_67.png,News,640x360,freetv-fun-all.txt,19,403,成功,h264,640x360,25.0,有音频,3.233
[SD]csi en español,https://t.freetv.fun/live/csi-en-espanol.m3u8,,CNN en Español,United States,United States,https://epg.pw/media/images/channel/2022/05/06/large/20220506174411879285_41.png,News,426x240,freetv-fun-all.txt,20,403,成功,h264,426x240,30.0,有音频,1.622
[HD]deluxe music dance by kontor,https://t.freetv.fun/live/deluxe-music-dance-by-kontor.m3u8,,Deluxe Music,Germany,Germany,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613202258799759_56.png,Entertainment,640x360,freetv-fun-all.txt,287,403,成功,h264,640x360,25.0,有音频,11.417
[HD]qvc,https://t.freetv.fun/live/qvc.m3u8,,QVC,Germany,Germany,https://epg.pw/media/images/channel/2022/05/06/large/20220506174951942025_45.png,Generic,640x360,freetv-fun-all.txt,19,403,成功,h264,640x360,30.0,有音频,1.388
[HD]hbo zone,https://t.freetv.fun/live/hbo-zone.m3u8,,HBO Zone,United States,United States,https://epg.pw/media/images/channel/2024/04/11/large/20240411180058847905_35.png,Movies,960x540,freetv-fun-all.txt,287,403,成功,h264,960x540,29.97002997002997,有音频,1.361
[BD]france24 英文,https://t.freetv.fun/live/france24-ying-wen-5.m3u8,,France24(maintenance),France,France,https://epg.pw/media/images/channel/2019/01/23/large/20190123000221537322_24.png,News,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,30.0,有音频,15.794
[HD]atrina tv,https://t.freetv.fun/live/atrina-tv.m3u8,,National TV,Romania,Romania,https://epg.pw/media/uploads/tmp_logo/2016/02/01/20160201055651175436_93.jpg,Generic,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,3.552
[VGA]fox news,https://t.freetv.fun/live/fox-news-1.m3u8,,Fox News,United States,United States,https://epg.pw/media/images/channel/2022/05/17/large/20220517053232753908_86.png,News,426x240,freetv-fun-all.txt,23,403,成功,h264,426x240,29.97002997002997,无音频,1.076
[HD]lon tv,https://t.freetv.fun/live/lon-tv.m3u8,9195,ON TV,Egypt,Egypt,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613190857893129_31.png,Generic,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,50.0,有音频,7.214
[HD]ช่อง ctv news channel,https://t.freetv.fun/live/ch-ng-ctv-news-channel.m3u8,470313,CTV News Channel,Canada,Canada,https://epg.pw/media/images/channel/2022/03/04/large/20220304182551139789_85.png,News,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,25.0,有音频,1.777
[SD]the first tv (1080p),https://t.freetv.fun/live/the-first-tv-1080p.m3u8,,First TV,Tunisia,Tunisia,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821032327406197_44.png,Generic,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,29.97002997002997,有音频,4.047
[BD]wild nature,https://t.freetv.fun/live/wild-nature.m3u8,,NAT WILD HD,United States,United States,https://epg.pw/media/,Knowledge,720x404,freetv-fun-all.txt,22,403,成功,h264,720x404,25.0,有音频,6.627
[HD]canal 8,https://t.freetv.fun/live/canal-8.m3u8,,Canal 9 HD,France,France,https://epg.pw/media/images/channel/2022/05/06/large/20220506174853139444_50.png,Generic,1280x720,freetv-fun-all.txt,23,403,成功,h264,1280x720,59.94005994005994,有音频,2.489
[SD]russia 24 international,https://t.freetv.fun/live/russia-24-international-1.m3u8,,LBC International,Lebanon,Lebanon,https://epg.pw/media/images/channel/2022/05/06/large/20220506174912035196_59.png,Generic,1024x576,freetv-fun-all.txt,19,403,成功,h264,1024x576,25.0,有音频,6.927
[VGA]company tv,https://t.freetv.fun/live/company-tv.m3u8,,OMAN TV,Oman,Oman,https://epg.pw/media/images/channel/2024/03/13/large/20240313150229044538_15.png,Generic,640x360,freetv-fun-all.txt,22,403,成功,h264,640x360,25.0,有音频,5.321
[HD]home plus,https://t.freetv.fun/live/home-plus.m3u8,,HBO PLUS,United States,United States,https://epg.pw/media/images/channel/2023/02/12/large/20230212215529490602_27.png,Movies,1280x720,freetv-fun-all.txt,289,403,成功,h264,1280x720,25.0,有音频,2.858
[HD]euronews,https://t.freetv.fun/live/euronews-1.m3u8,,EuroNews Deutschland,Germany,Germany,https://epg.pw/media/uploads/tmp_logo/2015/02/20/20150220165831768637_33.jpg,News,426x240,freetv-fun-all.txt,14,403,成功,h264,426x240,30.0,有音频,2.918
[HD]munsif tv,https://t.freetv.fun/live/munsif-tv.m3u8,,Music tv,India,India,https://epg.pw/media/uploads/tmp_logo/2015/06/02/20150602170136873196_31.png,Entertainment,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,4.431
[BD]wos tv,https://t.freetv.fun/live/wos-tv-1.m3u8,,OBS TV,Korea,Korea,https://epg.pw/media/images/channel/2022/12/24/large/20221224182552800297_29.jpeg,News,1920x1080,freetv-fun-all.txt,18,403,成功,h264,1920x1080,25.0,有音频,5.779
[BD]kanal d drama,https://t.freetv.fun/live/kanal-d-drama-1.m3u8,,Kanal D,Romania,Romania,https://epg.pw/media/images/channel/2022/05/06/large/20220506175021665970_15.png,Generic,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,29.97002997002997,有音频,8.152
[HD]cgtn,https://t.freetv.fun/live/cgtn.m3u8,,CGTN(Spain),Spain,Spain,https://epg.pw/media/uploads/tmp_logo/2018/05/16/20180516070123835480_63.jpg,News,1280x720,freetv-fun-all.txt,22,403,成功,h264,1280x720,25.0,有音频,1.748
[BD]cctv第一剧场,https://t.freetv.fun/live/cctvdi-yi-ju-chang.m3u8,,CCTV第一劇場,China,China,https://epg.pw/media/images/channel/2022/09/07/large/20220907150153591598_13.jpg,Movies,1920x1080,freetv-fun-all.txt,23,403,成功,h264,1920x1080,50.0,有音频,5.045
[HD]can tv,https://t.freetv.fun/live/can-tv-1.m3u8,,Cihan TV,Kurdistan,Kurdistan,https://epg.pw/media/images/channel/2022/05/06/large/20220506175033520459_95.png,Entertainment,1280x720,freetv-fun-all.txt,22,403,成功,h264,1280x720,30.0,有音频,3.473
[HD]ช่อง nesn,https://t.freetv.fun/live/ch-ng-nesn.m3u8,,NESN,United States,United States,https://epg.pw/media/images/channel/2023/06/01/large/20230601220959793959_91.png,Sports,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,1.522
[HD]inside outside,https://t.freetv.fun/live/inside-outside-1.m3u8,,Outside TV,United States,United States,https://epg.pw/media/images/channel/2023/11/06/large/20231106225502381880_50.png,Sports,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,29.97002997002997,有音频,3.172
[VGA]clubbing tv,https://t.freetv.fun/live/clubbing-tv.m3u8,5771,Clubbing TV,Israel,Israel,https://epg.pw/media/images/channel/2022/05/06/large/20220506174803292147_74.png,Entertainment,1920x1080,freetv-fun-all.txt,21,403,成功,h264,1920x1080,50.0,有音频,6.726
[BD]ktv arabe,https://t.freetv.fun/live/ktv-arabe.m3u8,,KTV Arabe,Kuwait,Kuwait,https://epg.pw/media/images/channel/2022/05/06/large/20220506174740188682_91.png,Generic,1920x1080,freetv-fun-all.txt,287,403,成功,h264,1920x1080,25.0,有音频,10.175
[BD]das erste,https://t.freetv.fun/live/das-erste-1.m3u8,76674,Das Erste(ARD),Germany,Germany,https://epg.pw/media/images/channel/2024/02/28/large/20240228003050819704_92.png,Generic,480x270,freetv-fun-all.txt,14,403,成功,h264,480x270,50.0,有音频,16.686
[BD]alawla tv,https://t.freetv.fun/live/alawla-tv-1.m3u8,,Lala TV,Japan,Japan,https://epg.pw/media/images/channel/2021/09/21/large/20210921164441007565_73.png,Other,640x480,freetv-fun-all.txt,19,403,成功,h264,640x480,30.0,有音频,9.374
[BD]istv,https://t.freetv.fun/live/istv.m3u8,,ISTV [Brazil],Brazil,Brazil,https://epg.pw/media/images/channel/2023/07/19/large/20230719183008642095_72.png,News,1920x1080,freetv-fun-all.txt,23,403,成功,h264,1920x1080,59.94005994005994,有音频,1.747
[BD]kohavision,https://t.freetv.fun/live/kohavision-1.m3u8,,KTV Kohavision Albania,Albania,Albania,https://epg.pw/media/,Generic,1920x1080,freetv-fun-all.txt,285,403,成功,h264,1920x1080,30.0,有音频,1.041
[BD]rta sports,https://t.freetv.fun/live/rta-sports.m3u8,,RTM Sports,Malaysia,Malaysia,https://epg.pw/media/images/channel/2020/05/11/large/20200511221152403554_65.png,Sports,1920x1080,freetv-fun-all.txt,21,403,成功,h264,1920x1080,50.0,有音频,6.835
