频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率.1,帧率,音频,ffprobe探测时间,检测次数,动态级别,平均抓帧时间,抓帧失败次数,出现最多次数phash的次数,出现最多次数的phash值
[BD]anadolu net tv,https://t.freetv.fun/live/anadolu-net-tv.m3u8,,NET TV,Kurdistan,Kurdistan,https://epg.pw/media/images/channel/2022/05/06/large/20220506173945800787_75.png,Other,1920x1080,freetv-fun-all.txt,18,403,成功,h264,1920x1080,29.97002997002997,有音频,6.233,15,330,4.962216235000028,0,3,
[HD]lex tv,https://t.freetv.fun/live/lex-tv.m3u8,,Lindex TV,Algeria,Algeria,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821025454902386_25.png,Generic,1280x720,freetv-fun-all.txt,491,403,成功,h264,1280x720,25.0,有音频,1.668,16,86,1.148775391000034,0,4,feb4c1c2b5cb8494
[BD]cctv6,https://t.freetv.fun/live/cctv6-10.php,378825,CCTV6,China,China,https://epg.pw/media/images/channel/2025/01/25/large/20250125001735955364_69.png,Movies,1920x1080,freetv-fun-all.txt,31,403,成功,hevc,1920x1080,25.0,有音频,19.444,15,348,12.503003773000046,3,21,
[SD]rt documentary,https://t.freetv.fun/live/rt-documentary.m3u8,,CGTN Documentary,China,China,https://epg.pw/media/images/channel/2022/04/29/large/20220429020115798784_73.png,Knowledge,960x540,freetv-fun-all.txt,503,403,成功,h264,960x540,25.0,有音频,3.697,16,404,4.382509483666695,0,2,a734589679ac33ac
[HD]classica古典樂,https://t.freetv.fun/live/classicagu-dian-le-10.m3u8,,CLassica,United States,United States,https://epg.pw/media/images/channel/2017/11/23/large/20171123202358057725_47.png,Entertainment,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,30.0,有音频,7.625,16,408,,3,21,
[HD]history hit channel,https://t.freetv.fun/live/history-hit-channel.m3u8,,History Channel  (UK),United Kingdom,United Kingdom,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821140116021644_94.png,Generic,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,2.353,16,406,2.4148818636667024,0,2,94d2d46d365267aa
[BD]disney channel,https://t.freetv.fun/live/disney-channel.m3u8,,Disney Channel(IN),Indonesia,Indonesia,https://epg.pw/media/images/channel/2022/05/10/large/20220510162628655897_28.jpg,Kids,720x576,freetv-fun-all.txt,26,403,成功,h264,720x576,50.0,有音频,1.076,16,121,1.4814084766666535,0,3,a256a94de936962e
[HD]deejay tv,https://t.freetv.fun/live/deejay-tv-1.m3u8,,DEEJAY,Italy,Italy,https://epg.pw/media/uploads/tmp_logo/2014/08/27/20140827032242429447_24.jpg,Generic,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,25.0,有音频,7.084,16,408,8.051620672666672,0,1,857d4b7c3856071e
[BD]anal,https://t.freetv.fun/live/anal.m3u8,,KANALD  (TR),Türkiye,Türkiye,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821154544493037_43.jpg,Generic,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,25.0,有音频,1.71,16,351,2.254576115666699,0,2,805e6bc07d294fd3
[VGA]new vision tv (360p),https://t.freetv.fun/live/new-vision-tv-360p.m3u8,,New TV,Kurdistan,Kurdistan,https://epg.pw/media/uploads/tmp_logo/2016/11/13/20161113074721279475_71.jpg,Movies,426x240,freetv-fun-all.txt,26,403,成功,h264,426x240,25.0,有音频,2.512,16,249,2.855665287333333,0,3,e39ac32c4cb69743
[BD]dubai tv,https://t.freetv.fun/live/dubai-tv-1.m3u8,,Dubai Racing 2 TV,United Arab Emirates,United Arab Emirates,https://epg.pw/media/images/channel/2022/05/06/large/20220506163800003846_85.png,Sports,1920x1080,freetv-fun-all.txt,24,403,成功,h264,1920x1080,25.0,有音频,1.851,15,276,1.974531359000025,0,3,94b95a276b442bdc
[HD]加拿大global news,https://t.freetv.fun/live/jia-na-da-global-news.m3u8,,Global News,Canada,Canada,https://epg.pw/media/images/channel/2024/04/22/large/20240422035430526505_15.png,News,1280x720,freetv-fun-all.txt,25,403,成功,h264,1280x720,29.97002997002997,有音频,1.119,16,362,1.5682312553333304,0,2,da5775ea0a15f142
[VGA]qatar tv 2,https://t.freetv.fun/live/qatar-tv-2.m3u8,,QATAR TV,Qatar,Qatar,https://epg.pw/media/images/channel/2024/03/13/large/20240313145531758833_64.png,Generic,426x240,freetv-fun-all.txt,24,403,成功,h264,426x240,25.0,有音频,4.366,16,334,3.31907925466669,0,3,a326ea3aa48539e7
[BD]cctv7,https://t.freetv.fun/live/cctv7-7.php,378826,CCTV7,China,China,https://epg.pw/media/images/channel/2025/01/25/large/20250125001726519561_49.png,Other,1920x1080,freetv-fun-all.txt,24,403,成功,h264,1920x1080,50.0,有音频,4.678,14,348,6.030002746428571,2,3,
[VGA]Lifetime *a,https://t.freetv.fun/live/lifetime-a.m3u8,,Lifetime Asia,Singapore,Singapore,https://epg.pw/media/images/channel/2023/06/03/large/20230603001622847044_84.png,Entertainment,854x480,freetv-fun-all.txt,492,403,成功,h264,854x480,25.0,有音频,2.404,16,408,3.197873395999977,0,1,e1ad9d23a956d252
[HD]cnn int,https://t.freetv.fun/live/cnn-int-2.m3u8,464857,CNN HD,United States,United States,https://epg.pw/media/images/channel/2019/01/13/large/20190113215800701920_63.jpg,News,1280x720,freetv-fun-all.txt,24,403,成功,h264,1280x720,29.97002997002997,有音频,0.866,16,274,0.8870586056666715,0,9,98f873072368cced
[BD]france 24,https://t.freetv.fun/live/france-24-1.m3u8,,France 24 (French),France,France,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821104841185612_92.png,News,1920x1080,freetv-fun-all.txt,8,403,成功,h264,1920x1080,25.0,有音频,4.671,16,377,4.029752606333337,0,2,b9d88ee264874667
[BD]pulse,https://t.freetv.fun/live/pulse-1.m3u8,,MTV Pulse Italy,Italy,Italy,https://epg.pw/media/images/channel/2022/05/27/large/20220527020523632541_62.png,Music,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,25.0,有音频,7.631,16,408,6.696618134333353,0,1,f83ce09ef003fec0
[HD]ndtv 24x7,https://t.freetv.fun/live/ndtv-24x7-1.m3u8,,NDTV24*7,India,India,https://epg.pw/media/images/channel/2024/03/14/large/20240314004609858667_87.png,News,1280x720,freetv-fun-all.txt,25,403,成功,h264,1280x720,25.0,有音频,6.904,16,408,4.535519005333337,0,1,f85da256a880a3bf
[HD]hmong tv network,https://t.freetv.fun/live/hmong-tv-network.m3u8,,FOX TV Network,United States,United States,https://epg.pw/media/uploads/tmp_logo/2014/05/28/20140528160602880583_13.png,Generic,1280x720,freetv-fun-all.txt,33,403,成功,h264,1280x720,29.97002997002997,有音频,1.409,16,265,1.1183707553333495,0,3,fcc2f0ef1384e2c1
[VGA]tv one,https://t.freetv.fun/live/tv-one-1.m3u8,,One TV Australia,Australia,Australia,https://epg.pw/media/images/channel/2021/11/13/large/20211113231053033929_49.png,Sports,576x324,freetv-fun-all.txt,18,403,成功,h264,576x324,30.0,有音频,0.697,16,381,0.853073456333334,0,3,da4aa5a5a5b5525a
[VGA]atv colombia,https://t.freetv.fun/live/atv-colombia.m3u8,,Hosanna Vision Colombia,Colombia,Colombia,https://epg.pw/media/images/channel/2022/05/06/large/20220506173813571454_94.png,Entertainment,854x480,freetv-fun-all.txt,491,403,成功,h264,854x480,29.97002997002997,有音频,0.695,16,98,0.7408033639999871,0,3,c9a6ae83f8c1d24e
[VGA]cctv9,https://t.freetv.fun/live/cctv9-2.m3u8,378828,CCTV9,China,China,https://epg.pw/media/images/channel/2025/01/25/large/20250125001710136564_30.png,Knowledge,480x360,freetv-fun-all.txt,27,403,成功,h264,480x360,25.0,无音频,0.898,16,408,0.7735280516666497,0,16,8c4c23f37396744b
[BD]cctv4,https://t.freetv.fun/live/cctv4-2.m3u8,378822,CCTV4 FHD,China,China,https://epg.pw/media/images/channel/2025/01/25/large/20250125001917639668_91.png,News,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,25.0,有音频,0.526,14,219,1.2997885696666647,0,3,83416c1e73b337c9
[BD]dance tv,https://t.freetv.fun/live/dance-tv.m3u8,,DANCE TV PT,Portugal,Portugal,https://epg.pw/media/uploads/tmp_logo/2017/07/22/20170722220410619348_13.png,Generic,1920x1080,freetv-fun-all.txt,502,403,成功,h264,1920x1080,25.0,有音频,3.386,16,408,3.1201395326666748,0,1,9ed88033a747f9d0
[BD]hbo,https://t.freetv.fun/live/hbo-1.m3u8,,HBO(TW),United States,United States,https://epg.pw/media/images/channel/2024/06/10/large/20240610185422140004_63.png,Movies,1920x1080,freetv-fun-all.txt,25,403,成功,h264,1920x1080,30.0,有音频,2.558,16,0,1.5532535813333463,0,48,8736349f6f91c24a
[BD]motor trend,https://t.freetv.fun/live/motor-trend-1.m3u8,,MotorTrend,United States,United States,https://epg.pw/media/images/channel/2019/01/10/large/20190110224925174615_29.jpg,Knowledge,1920x1080,freetv-fun-all.txt,25,403,成功,h264,1920x1080,29.97002997002997,有音频,0.41,16,230,1.703499543000002,0,3,c39e9283623cdec3
[BD]france24 英文,https://t.freetv.fun/live/france24-ying-wen-5.m3u8,,France24(maintenance),France,France,https://epg.pw/media/images/channel/2019/01/23/large/20190123000221537322_24.png,News,1920x1080,freetv-fun-all.txt,502,403,成功,h264,1920x1080,30.0,有音频,14.912,16,408,,3,48,
[BD]nat geo wild,https://t.freetv.fun/live/nat-geo-wild-2.m3u8,,NAT GEO WILD,United States,United States,https://epg.pw/media/images/channel/2025/01/28/large/20250128055811930970_35.png,Knowledge,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,25.0,有音频,7.927,16,408,10.933908393000024,0,3,
[HD]cnbc indonesia,https://t.freetv.fun/live/cnbc-indonesia.m3u8,,CNN Indonesia,Indonesia,Indonesia,https://epg.pw/media/images/channel/2022/05/06/large/20220506173712756710_20.png,News,640x360,freetv-fun-all.txt,26,403,成功,h264,640x360,25.0,有音频,9.455,15,382,13.05895247250001,3,3,
[HD]cnn indonesia,https://t.freetv.fun/live/cnn-indonesia-2.m3u8,,CNN Indonesia,Indonesia,Indonesia,https://epg.pw/media/images/channel/2022/05/06/large/20220506173712756710_20.png,News,640x360,freetv-fun-all.txt,19,403,成功,h264,640x360,25.0,有音频,10.984,16,408,13.490884692249978,2,1,ea3a32c12df47e81
[BD]dijlah tv,https://t.freetv.fun/live/dijlah-tv.m3u8,,Dijlah,Egypt,Egypt,https://epg.pw/media/images/channel/2022/05/06/large/20220506174601163962_10.png,News,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,25.0,有音频,2.928,8,287,3.346466906666668,0,2,d2d28d6cd2c9c687
[HD]印度尼西亚cnn indonesia,https://t.freetv.fun/live/yin-du-ni-xi-ya-cnn-indonesia.m3u8,,CNN Indonesia,Indonesia,Indonesia,https://epg.pw/media/images/channel/2022/05/06/large/20220506173712756710_20.png,News,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,25.0,有音频,1.687,16,289,2.4335903066666638,0,3,bcc0c35333e73487
[HD]kajou tv,https://t.freetv.fun/live/kajou-tv-1.m3u8,,KAYU TV,United States,United States,https://epg.pw/media/images/channel/2022/03/18/large/20220318091021342531_71.png,News,1280x720,freetv-fun-all.txt,18,403,成功,h264,1280x720,30.0,有音频,1.107,16,191,1.0740921256666525,0,3,916ee6b3e210e157
[SD]dora tv,https://t.freetv.fun/live/dora-tv.m3u8,,Dorar TV,Saudi Arabia,Saudi Arabia,https://epg.pw/media/uploads/tmp_logo/2017/03/21/20170321100723902700_14.jpg,Generic,426x240,freetv-fun-all.txt,34,403,成功,h264,426x240,30.0,有音频,1.293,16,267,1.3447050539999925,0,3,c4993c669b326ccd
[BD]history tv18,https://t.freetv.fun/live/history-tv18.m3u8,,History(USA),United States,United States,https://epg.pw/media/images/channel/2022/05/23/large/20220523014634644875_63.jpg,Knowledge,1920x1080,freetv-fun-all.txt,26,403,成功,h264,1920x1080,25.0,有音频,18.774,11,237,,3,21,
[SD]cctv8,https://t.freetv.fun/live/cctv8-34.m3u8,378827,CCTV8,China,China,https://epg.pw/media/images/channel/2025/01/25/large/20250125001717964200_12.png,Movies,960x540,freetv-fun-all.txt,20,403,成功,h264,960x540,25.0,有音频,4.68,16,332,4.903565443999999,0,16,8000000000000000
[VGA]imam hussein tv 4,https://t.freetv.fun/live/imam-hussein-tv-4-1.m3u8,,IMAM HUSSEIN 2 TV,Iran,Iran,https://epg.pw/media/,Other,426x240,freetv-fun-all.txt,19,403,成功,h264,426x240,25.0,有音频,4.472,16,320,3.3766002063333644,0,3,8713bd4aed2898a7
[BD]dw english,https://t.freetv.fun/live/dw-english-2.m3u8,,DW English,Germany,Germany,https://epg.pw/media/images/channel/2024/02/05/large/20240205014234637777_71.png,News,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,50.0,有音频,6.248,16,385,6.195921188666678,0,2,acad2d7372c2a68c
[HD]canal motor,https://t.freetv.fun/live/canal-motor-1.m3u8,,Canal 9 HD,France,France,https://epg.pw/media/images/channel/2022/05/06/large/20220506174853139444_50.png,Generic,1280x720,freetv-fun-all.txt,17,403,成功,h264,1280x720,50.0,有音频,4.397,16,353,4.592785310333359,0,2,b4b09adac8dc0ced
[BD]dubai sports 2,https://t.freetv.fun/live/dubai-sports-2-2.m3u8,,Dubai Sports UAE,United Arab Emirates,United Arab Emirates,https://epg.pw/media/images/channel/2024/03/13/large/20240313161442698741_15.png,Sports,1920x1080,freetv-fun-all.txt,26,403,成功,h264,1920x1080,25.0,有音频,1.999,16,303,1.9430352693332982,0,3,e5100e67b8c7935e
[BD]pnc drama,https://t.freetv.fun/live/pnc-drama.m3u8,7371,Epic Drama,Romania,Romania,https://epg.pw/media/images/channel/2021/06/24/large/20210624003655329914_31.png,Movies,1920x1080,freetv-fun-all.txt,17,403,成功,h264,1920x1080,25.0,有音频,0.7,16,293,1.5931501273333122,0,3,81b137270d5d5a76
[SD]motor trend,https://t.freetv.fun/live/motor-trend.m3u8,,MotorTrend,United States,United States,https://epg.pw/media/images/channel/2019/01/10/large/20190110224925174615_29.jpg,Knowledge,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,29.97002997002997,有音频,0.421,16,66,1.7050836663333182,0,3,b6ec139bc0ab47a4
[HD]tv max,https://t.freetv.fun/live/tv-max-1.m3u8,,MAX,United States,United States,https://epg.pw/media/images/channel/2024/03/13/large/20240313151936372579_37.png,Generic,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,29.97002997002997,有音频,1.036,16,211,1.4763877390000364,0,3,8fb0f3cf987b2022
[HD]espnu,https://t.freetv.fun/live/espnu.m3u8,,ESPN U,United States,United States,https://epg.pw/media/images/channel/2022/05/25/large/20220525231058335101_77.png,Sports,1280x720,freetv-fun-all.txt,503,403,成功,h264,1280x720,59.94005994005994,有音频,1.241,15,258,2.0675661539999814,0,3,b5e84a9d28770b66
[BD]christian youth channel,https://t.freetv.fun/live/christian-youth-channel-1.m3u8,,Christian Youth Channel CYC,United States,United States,https://epg.pw/media/images/channel/2022/05/06/large/20220506174038918186_33.png,Other,1920x1080,freetv-fun-all.txt,34,403,成功,h264,1920x1080,30.0,有音频,0.744,16,190,1.2749354619999924,0,3,d87f323d0f526d80
[BD]das erste,https://t.freetv.fun/live/das-erste-1.m3u8,76674,Das Erste(ARD),Germany,Germany,https://epg.pw/media/images/channel/2024/02/28/large/20240228003050819704_92.png,Generic,480x270,freetv-fun-all.txt,25,403,成功,h264,480x270,50.0,有音频,13.489,14,321,13.784328065999944,3,30,
[HD]metv,https://t.freetv.fun/live/metv.m3u8,,ETV,Mongolia,Mongolia,https://epg.pw/media/images/channel/2022/05/06/large/20220506164603528342_17.png,News,1280x720,freetv-fun-all.txt,18,403,成功,h264,1280x720,59.94005994005994,有音频,2.402,16,323,2.914501728333297,0,2,c035c13c1fe71fe0
[BD]stz tv,https://t.freetv.fun/live/stz-tv.m3u8,,EST TV,Romania,Romania,https://epg.pw/media/images/channel/2022/05/06/large/20220506175046544857_64.png,News,1920x1080,freetv-fun-all.txt,502,403,成功,h264,1920x1080,30.0,有音频,2.544,16,268,3.489701577333411,0,3,93b0cd3569c44f0f
[HD]espn 1 *s,https://t.freetv.fun/live/espn-1-s.m3u8,,ESPN HD,United States,United States,https://epg.pw/media/images/channel/2014/11/25/large/20141125170114178278_47.jpg,Sports,1280x720,freetv-fun-all.txt,491,403,成功,h264,1280x720,59.94005994005994,有音频,2.112,16,188,2.7102416829999356,0,3,a4ea6ebe63c2294a
[BD]4 kurd,https://t.freetv.fun/live/4-kurd.m3u8,,Kanal 4 Kurd,Kurdistan,Kurdistan,https://epg.pw/media/uploads/tmp_logo/2015/07/01/20150701112239664184_87.png,Generic,1920x1080,freetv-fun-all.txt,35,403,成功,h264,1920x1080,25.0,有音频,2.363,16,340,3.4380527113332846,0,2,b0f1471e4b2c2d5e
[BD]center tv,https://t.freetv.fun/live/center-tv.m3u8,,Center TV,Germany,Germany,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613203316248595_93.png,Generic,1920x1080,freetv-fun-all.txt,26,403,成功,h264,1920x1080,25.0,有音频,3.14,16,403,3.3957490843333367,0,2,97988587ac963cc7
[SD]abc 7 los angeles ca (kabc-tv) (720p),https://t.freetv.fun/live/abc-7-los-angeles-ca-kabc-tv-720p.m3u8,,FOX Los Angeles,United States,United States,https://epg.pw/media/images/channel/2025/06/28/large/20250628062548683604_71.png,Generic,640x360,freetv-fun-all.txt,26,403,成功,h264,640x360,30.0,有音频,2.646,16,312,2.780601175999967,0,12,874f78b4931a69a5
[BD]rt français,https://t.freetv.fun/live/rt-francais.m3u8,,CGTN Français,China,China,https://epg.pw/media/images/channel/2022/05/20/large/20220520002319040251_53.jpg,Generic,640x360,freetv-fun-all.txt,20,403,成功,h264,640x360,25.0,有音频,9.864,16,408,11.150813383333306,0,6,
[HD]ewtn tv,https://t.freetv.fun/live/ewtn-tv.m3u8,,Etno TV,Romania,Romania,https://epg.pw/media/uploads/tmp_logo/2016/02/01/20160201064922524939_57.png,Entertainment,1252x720,freetv-fun-all.txt,27,403,成功,h264,1252x720,25.0,有音频,2.793,16,329,2.8566030933333573,0,3,d5e69c619668d2d8
[BD]chc家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-8.m3u8,,CHC家庭影院,China,China,https://epg.pw/media/images/channel/2023/07/20/large/20230720204118595367_23.png,Movies,1920x1080,freetv-fun-all.txt,26,403,成功,h264,1920x1080,28.0,有音频,0.927,16,408,1.553786751666659,0,16,f887632b441db3c6
[BD]telesur english,https://t.freetv.fun/live/telesur-english-2.m3u8,,DW English,Germany,Germany,https://epg.pw/media/images/channel/2024/02/05/large/20240205014234637777_71.png,News,1920x1080,freetv-fun-all.txt,28,403,成功,h264,1920x1080,,有音频,0.451,16,164,1.9913820979999552,0,3,cbb93466c99a5658
[HD]eet tv,https://t.freetv.fun/live/eet-tv.m3u8,,EET TV Tamil,Sri lanka,Sri lanka,https://epg.pw/media/,Generic,1280x720,freetv-fun-all.txt,494,403,成功,h264,1280x720,59.94005994005994,有音频,1.787,5,79,1.943695458333347,0,3,c9d53eb330dcc1c8
[SD]hbo east *s,https://t.freetv.fun/live/hbo-east-s.m3u8,,HBO East,United States,United States,https://epg.pw/media/images/channel/2022/05/27/large/20220527020554404518_29.png,Movies,960x540,freetv-fun-all.txt,18,403,成功,h264,960x540,29.97002997002997,有音频,1.425,16,54,1.744961966666665,0,3,996926326d9b724d
[SD]the first tv (1080p),https://t.freetv.fun/live/the-first-tv-1080p.m3u8,,First TV,Tunisia,Tunisia,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821032327406197_44.png,Generic,1920x1080,freetv-fun-all.txt,21,403,成功,h264,1920x1080,29.97002997002997,有音频,1.123,15,267,2.6053123589999814,0,3,9834a5966fa11fc9
[BD]telesur,https://t.freetv.fun/live/telesur-1.m3u8,,Canal Telesur,Honduras,Honduras,https://epg.pw/media/images/channel/2022/05/06/large/20220506174437413062_94.png,Entertainment,1920x1080,freetv-fun-all.txt,25,403,成功,h264,1920x1080,,有音频,0.534,16,92,1.9890121366666638,0,3,c746b83960fc3947
[VGA]hallmark movies more,https://t.freetv.fun/live/hallmark-movies-more-1.m3u8,,Hallmark Movies & More,United States,United States,https://epg.pw/media/images/channel/2021/11/13/large/20211113232619185280_33.png,Movies,426x240,freetv-fun-all.txt,21,403,成功,h264,426x240,30.0,有音频,1.479,16,240,2.2678576671666897,2,4,993366cc999b646c
[VGA]company tv,https://t.freetv.fun/live/company-tv-1.m3u8,,OMAN TV,Oman,Oman,https://epg.pw/media/images/channel/2024/03/13/large/20240313150229044538_15.png,Generic,640x360,freetv-fun-all.txt,19,403,成功,h264,640x360,25.0,有音频,4.234,16,408,5.655605584000038,0,1,f23cae39176b1886
[HD]lemar tv,https://t.freetv.fun/live/lemar-tv.m3u8,,Mara TV,Malaysia,Malaysia,https://epg.pw/media/images/channel/2022/02/10/large/20220210222252166727_36.png,Other,1280x720,freetv-fun-all.txt,25,403,成功,h264,1280x720,25.0,有音频,3.127,16,342,3.4519399763333163,0,3,92ad6d93925a6d52
[BD]ช่อง california music channel,https://t.freetv.fun/live/ch-ng-california-music-channel.m3u8,,California Music Channel,United States,United States,https://epg.pw/media/images/channel/2019/01/06/large/20190106151417112281_33.png,Entertainment,1920x1080,freetv-fun-all.txt,501,403,成功,h264,1920x1080,29.97002997002997,有音频,1.634,16,408,1.936848024333358,0,1,cde28dce268c728d
[BD]dubai sports 3,https://t.freetv.fun/live/dubai-sports-3-3.m3u8,,Dubai Sports UAE,United Arab Emirates,United Arab Emirates,https://epg.pw/media/images/channel/2024/03/13/large/20240313161442698741_15.png,Sports,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,25.0,有音频,5.127,16,371,4.410805698999941,0,2,e79f48f42d1d406a
[BD]diyanet tv,https://t.freetv.fun/live/diyanet-tv.m3u8,,Inet TV,Korea,Korea,https://epg.pw/media/images/channel/2022/12/24/large/20221224163613116034_96.jpeg,Entertainment,640x360,freetv-fun-all.txt,27,403,成功,h264,640x360,25.0,有音频,3.271,16,344,3.813149721000021,0,3,9cbcb69939a32383
[HD]ช่อง crime plus investigation,https://t.freetv.fun/live/ch-ng-crime-plus-investigation.m3u8,465040,Crime Investigation,United States,United States,https://epg.pw/media/images/channel/2022/12/28/large/20221228232959122383_97.png,Knowledge,1280x720,freetv-fun-all.txt,490,403,成功,h264,1280x720,25.0,有音频,1.009,16,0,2.189590057666692,0,48,d136e4a9358dfa48
[BD]pbs kids,https://t.freetv.fun/live/pbs-kids.m3u8,,PBS Kids,United States,United States,https://epg.pw/media/uploads/tmp_logo/2018/09/15/20180915122746104734_93.png,Kids,1920x1080,freetv-fun-all.txt,26,403,成功,h264,1920x1080,30.0,有音频,1.88,16,319,1.3715586863333253,0,3,c42e996e66999966
[BD]racer international,https://t.freetv.fun/live/racer-international.m3u8,465021,CNN International,United States,United States,https://epg.pw/media/images/channel/2019/01/12/large/20190112195825903374_64.png,News,1920x1080,freetv-fun-all.txt,21,403,成功,h264,1920x1080,29.97002997002997,有音频,1.287,15,377,1.8855813469999703,0,2,9874e86e2b0f079b
[BD]cna *s,https://t.freetv.fun/live/cna-s.m3u8,2852,CNA,Singapore,Singapore,https://epg.pw/media/images/channel/2023/01/14/large/20230114191550513154_10.png,News,1920x1080,freetv-fun-all.txt,26,403,成功,h264,1920x1080,50.0,有音频,3.169,16,192,3.139339360000008,0,3,c07ef4817e807e9c
[VGA]ebs e,https://t.freetv.fun/live/ebs-e-1.m3u8,,EBS E,Korea,Korea,https://epg.pw/media/images/channel/2022/12/24/large/20221224164727683631_93.jpeg,News,720x400,freetv-fun-all.txt,20,403,成功,h264,720x400,29.97002997002997,有音频,1.473,16,129,2.692076529333311,0,9,f400000000000000
[VGA]ebs plus 1 ⓢ,https://t.freetv.fun/live/ebs-plus-1-s.m3u8,,EBS Plus 1,Korea,Korea,https://epg.pw/media/images/channel/2022/12/24/large/20221224164513139147_76.jpeg,News,720x400,freetv-fun-all.txt,23,403,成功,h264,720x400,29.97002997002997,有音频,4.051,16,271,4.189374932000002,0,3,fdf1e05b0a0adf10
[BD]cinema world,https://t.freetv.fun/live/cinema-world-5.m3u8,,Cinema World,Singapore,Singapore,https://epg.pw/media/images/channel/2023/06/03/large/20230603000625090581_44.png,Movies,1920x1080,freetv-fun-all.txt,25,403,成功,h264,1920x1080,29.97002997002997,有音频,13.756,16,408,,3,48,
[SD]cctv3,https://t.freetv.fun/live/cctv3-2.m3u8,378821,CCTV3,China,China,https://epg.pw/media/images/channel/2025/01/25/large/20250125001936710108_56.png,Entertainment,854x480,freetv-fun-all.txt,489,403,成功,h264,854x480,25.0,有音频,16.254,16,378,9.931054837666656,1,18,8000000000000000
[BD]kch tv,https://t.freetv.fun/live/kch-tv.m3u8,,Kochu Tv,India,India,https://epg.pw/media/images/channel/2021/10/16/large/20211016152204225500_70.png,Kids,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,59.94005994005994,有音频,1.974,16,279,2.7562376770000205,0,3,8478688b6b93dc4f
[VGA]etv ⓖ,https://t.freetv.fun/live/etv-g.m3u8,,ETV,Mongolia,Mongolia,https://epg.pw/media/images/channel/2022/05/06/large/20220506164603528342_17.png,News,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,4.265,16,223,4.104023504333365,0,15,b591374f4c664936
[BD]cctv5 plus,https://t.freetv.fun/live/cctv5-plus-3.m3u8,378824,CCTV5+(backup),China,China,https://epg.pw/media/images/channel/2025/01/25/large/20250125001746078420_25.png,Sports,1920x1080,freetv-fun-all.txt,26,403,成功,h264,1920x1080,25.0,有音频,0.755,16,68,2.4662995213334398,0,3,a9d4ad62a1e8da5c
[BD]cctv-4 中文国际,https://t.freetv.fun/live/cctv-4-zhong-wen-guo-ji-4.m3u8,378841,CCTV4中文國際美洲,China,China,https://epg.pw/media/images/channel/2025/01/25/large/20250125055001229701_29.jpg,Generic,1920x1080,freetv-fun-all.txt,24,403,成功,h264,1920x1080,25.0,有音频,0.783,5,147,1.5519845950000217,3,12,
[BD]cctv-6高清,https://t.freetv.fun/live/cctv-6gao-qing.m3u8,378825,CCTV6,China,China,https://epg.pw/media/images/channel/2025/01/25/large/20250125001735955364_69.png,Movies,1920x1080,freetv-fun-all.txt,34,403,成功,h264,1920x1080,50.0,有音频,10.823,16,408,6.248439494999957,3,36,
[HD]ny en español,https://t.freetv.fun/live/ny-en-espanol.m3u8,,CNN en Español,United States,United States,https://epg.pw/media/images/channel/2022/05/06/large/20220506174411879285_41.png,News,426x240,freetv-fun-all.txt,13,403,成功,h264,426x240,30.0,有音频,1.003,16,260,2.118392845999987,0,3,8395f8834d6a4b6b
[BD]ช่อง california music channel,https://t.freetv.fun/live/ch-ng-california-music-channel-1.m3u8,,California Music Channel,United States,United States,https://epg.pw/media/images/channel/2019/01/06/large/20190106151417112281_33.png,Entertainment,1920x1080,freetv-fun-all.txt,501,403,成功,h264,1920x1080,29.97002997002997,有音频,1.749,16,374,2.338348680333335,0,2,9c4d31f24b8a7933
[SD]noursat english,https://t.freetv.fun/live/noursat-english.m3u8,,NOURSAT,United Arab Emirates,United Arab Emirates,https://epg.pw/media/images/channel/2022/05/06/large/20220506174257288016_34.png,Generic,1024x576,freetv-fun-all.txt,18,403,成功,h264,1024x576,25.0,有音频,1.784,16,199,1.3274105423333065,0,3,be27f081d22c926f
